Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
191,8.2427549798792,0.0002633971348444,3.1421283157981685,123.2053384779042,2.700867659300006e-174,0.7168749100367342,Colorless,0.0665612002972364,1.5675890039916314,0.3499963092412403,2.293987412065423,173.7122470949497,294.21614549349533,3.195645029204921,0.0007458542107218,424.3284618876936,Spring,22.519595019207888,38.53238002670017,April,3.0,1.0,0
192,6.994046972536046,5.714663406466e-07,3.157287144928455,167.01836370404888,3.772583896577611e-30,2.038033151099465,Colorless,0.1720190813045836,1.237795425987269,0.8157831843977088,1.1194166944075434,150.83487432470272,567.8048040864013,3.099302841039213,0.0030059205096084,440.662124658728,Stream,23.10009102489107,75.43288529237871,July,19.0,8.0,0
193,7.993260087273756,8.048892419157319e-07,5.010844297958351,217.53534855298415,2.0575538509215306e-33,0.0499591066565781,Near Colorless,0.211638077619303,1.2717983341011625,0.1756603895854613,1.4171723234743,81.09026219037553,299.11530289112784,2.2804743762360755,0.0003483000109503,461.021309492666,Aquifer,20.42609156839321,48.1266025288307,October,11.0,14.0,0
194,7.310256873314901,4.595770902859308e-07,2.1631226277792184,211.5915126021764,4.295083671237088e-82,3.747997593495461,Colorless,0.0002972849770594,0.4751115783391124,,2.4758580930880405,132.8354479629973,678.2646095390573,3.6072927979911578,0.0003206730956782,70.8757695102589,Ground,13.874834490698351,34.77525938808965,February,12.0,2.0,0
195,7.618417171387976,0.1059482695312536,2.933393345177255,246.3216432756912,2.8830696397365453e-35,0.2677511099679718,Near Colorless,0.2431753354700482,0.812190341534795,0.7056742315155843,0.4851693617385637,169.84814831706117,,3.02493860329814,0.0080221090300739,478.471404541799,River,35.5288820466461,30.80330705151948,April,14.0,0.0,0
196,7.131818058858661,0.1969920478433493,6.134118949155617,243.56231943189115,5.318215350107032e-20,2.87737938933027,Light Yellow,0.0929739824204183,1.3060052715855388,0.0579116002535528,0.0680769015048409,187.21400113901984,861.3347150572255,3.285879487243032,0.0007968458829154,136.69905117689072,Stream,20.48083087250534,91.21967843629312,July,29.0,0.0,0
197,7.553088582991425,7.167753666955659e-06,7.456675370169105,211.66564454163023,4.964169668702408e-34,0.0045952920609918,Colorless,0.0499491522256861,1.3850480051714376,0.4213061626617969,2.3146368687998824,127.4402606193612,599.6567325410815,2.2763585979652867,7.422028868876659e-12,446.363818758213,Spring,15.329172510314343,70.42907059447688,September,1.0,4.0,0
198,7.521412988312484,1.4667524117683892e-05,2.0368813845371148,185.8298020300512,5.799614728654202e-33,3.046384364106507,Colorless,0.2646514050059305,1.0954792046212232,0.266404139891774,2.180221976894607,,399.8264026960368,2.303508623039418,0.0009131184859183,398.2798798096363,Reservoir,25.686073974738115,61.409997801450494,February,24.0,7.0,0
199,7.62406293775536,3.0678775190792207e-09,5.7101160239229936,166.46770841889273,9.505187775922052e-47,3.1567477770802617,Colorless,0.0107381488546945,,0.1452857995458044,2.307450910696968,91.88380087614752,313.5042205666341,,8.651969705979015e-07,415.52097612392953,Well,23.9923365047603,59.19363453376359,April,17.0,10.0,0
200,7.060339378915667,5.55752781868258e-08,3.1941615737976576,179.5159149715756,2.0070894095241682e-122,0.1854396775508763,Colorless,0.5297450260683783,0.3209020491602767,0.0103040661265279,2.5837645420267825,114.55711524398828,426.8023983476732,,0.0002329362569976,73.36621823064316,Lake,21.18198404612261,44.62374156565654,January,24.0,18.0,0
201,7.937462939004048,1.832376126581548e-17,4.699469209859861,171.03797022609322,2.420583318431706e-81,1.207685863510104,Colorless,0.5391253002531405,1.4658477867437305,0.3501700289226455,2.572448395967962,141.9022706519376,264.17656172681217,2.957371389022959,2.656961686514737e-16,177.05230707069117,Well,10.834075270310851,50.37450105781031,April,5.0,7.0,0
202,7.029506067519645,0.2165651000893587,3.949169214331296,158.29879365862473,1.6779623206732167e-57,3.313297915220772,Colorless,0.0121883434139551,0.491821290566014,0.4512135127163638,1.3344111969172487,217.50724077499407,175.8922413426866,3.954548551314576,4.564058767714999e-07,93.48057024487709,Ground,36.29056622742053,30.227287547565734,August,27.0,17.0,0
203,7.5785849089780335,4.978244441869946,3.937783146442434,115.63014377762832,6.679516715243613e-21,1.0020034852252526,Yellow,0.9710727691853108,1.5460357407615355,0.1476224023753671,4.001659773001631,98.45432183783883,455.94284502080814,4.158137844172014,1.0399328765672404,528.3313614871448,Spring,5.839653074136056,82.35634596481583,January,22.0,23.0,0
204,6.797150345448952,0.014408734038042,8.535108513343395,137.04590517929296,7.931456731191636e-142,1.2945304807079556,Near Colorless,0.3485999024282527,1.2109849957534835,0.2000693363072724,2.2427215789850474,176.74904483722105,214.85613887520893,2.83188457943277,4.927622412368553e-06,29.33179381921804,Aquifer,34.89731716140083,73.6088049248198,December,28.0,23.0,0
205,6.895365168060349,0.0001538142701244,6.409401738999823,209.52105284058217,2.6154141687905003e-34,1.3334493940414365,Near Colorless,0.2267415592496316,0.6066934877222419,0.8071015184086412,2.308732657644594,108.70365928475115,367.0526066397952,2.722002958833844,0.0169429264726097,478.2895546072408,Lake,7.536346469911228,78.20621681520534,October,23.0,7.0,0
206,7.825094517502864,9.389204791869924e-07,7.1660328881155735,125.52678058158202,1.043115655955768e-165,1.0290604625536568,Faint Yellow,0.3487114784996563,1.1018073912332422,0.850626475951069,0.2202533622153899,,203.34141164945217,2.061102247466566,1.2088943708877312e-08,176.0066036077532,Well,11.501783313857844,27.429492631278457,April,2.0,19.0,0
207,7.256217663876807,9.182180724710489e-06,6.305031039609123,155.90594067609044,1.8700350163969642e-56,2.016599004185442,Near Colorless,0.3905287170089788,0.1947951445440152,0.9220949555015876,0.0521175796836641,240.54121865890104,149.5404833174771,3.2116093168043816,0.0012323899236065,110.89052857839972,Reservoir,10.56067632682866,39.922237440755815,June,7.0,5.0,0
208,6.8661319615210425,0.0117779945640533,7.799901112407166,220.37661759220404,0.0046476351645361,2.284354591289512,Yellow,1.2623150274460944,1.753161418463978,0.7024606990289897,2.7732921972975872,137.54263755942364,260.69104108231824,3.273265881868535,0.2926545630057833,98.46606409128675,River,13.767464787850091,62.26926188503893,September,9.0,5.0,0
209,8.219198174865662,8.47225606239987e-10,2.6430602456572667,154.18326138072834,7.323326442312626e-236,1.8397133542898612,Near Colorless,1.042038523263783,0.7633435287526622,0.6552219544983752,2.665962193748248,159.03608023081338,353.2535387558539,3.33142327561168,0.0035433269414944,213.73234674891103,Spring,7.12614304418962,50.71793575565008,September,25.0,11.0,0
210,6.998069624339819,0.0114027058699141,4.646875213983591,148.46384865936088,3.9644074599565643e-44,0.006147599816752,Faint Yellow,0.3803971539296943,0.3326189296090915,0.2713744212730096,1.7138179422550288,90.00903809335325,472.19719840485607,3.987519780081408,0.0061589276594597,361.8443962978046,Spring,12.804783285742648,34.63535891664614,July,21.0,2.0,0
211,7.463917007482776,0.0046975264139344,7.45379370382572,179.6895617391532,6.413543182341294e-12,0.3954246150060881,Near Colorless,0.989427570893035,,0.8548694057734347,2.0145992489281523,135.44970837340043,390.378728248127,2.8584805097145503,0.0287549394786254,44.06576652179898,Spring,28.124558026168188,44.29240478821679,September,22.0,10.0,0
212,7.965510468105759,0.0258984380841145,4.787251449924715,120.02793485770016,4.6075121114461325e-144,0.922365819646117,Colorless,0.659458305896258,1.6615773099895397,0.2842575924936648,0.6045589757602697,233.80237255409267,424.5504911737179,3.3505075719390613,0.003205163277288,115.72658406710325,Ground,34.919679004792066,59.613213307983685,March,2.0,15.0,0
213,,0.0009463290900383,5.430123974266815,141.32823249896174,1.0406512615523285e-29,0.0309666787376842,Near Colorless,0.0740800889044036,1.2860437212977511,0.52468827559011,1.3204419627659247,140.40572947739597,387.5371986257451,3.670187403320482,8.097269851693097e-10,441.0824918661114,Spring,39.54239801544533,85.46534123405547,December,20.0,6.0,0
214,7.543311474619583,0.0001498780569831,3.64996973400358,217.2924675607357,1.9362911275418325e-57,3.829618199713954,Faint Yellow,0.230450622689908,0.0944937902708296,,0.9944904103201344,223.46397722804176,355.4188047008804,3.363620122011572,1.2268990626639198e-05,20.364432788772618,Reservoir,17.38670325698286,104.16553096173335,June,13.0,7.0,0
215,7.595758511402287,0.0463940045037228,3.807183119432561,242.55086165318772,4.830640267433376e-77,0.4347643592792397,Faint Yellow,0.9045201478351088,0.5507785876859524,0.4697265663436084,2.7735011691152995,122.03247204423336,418.05474056693055,3.2920473998289386,4.073146656044043e-06,226.31199909020407,Ground,14.25661122357757,45.99258846349556,November,8.0,13.0,0
216,7.559297346544602,0.0840015955740231,3.526928794167196,219.98575316563196,5.3073185125286116e-43,2.785694585353011,Colorless,0.7867389660314613,1.117989142103272,0.0506959573870402,3.128157556795902,91.52098626097684,471.27045182857415,3.2945019026347446,0.0311984036325591,2.1788783977147457,River,17.78894071882665,72.0482614429132,September,20.0,11.0,0
217,6.705556440180875,0.4777367803972457,5.840192430779235,129.27870817671092,2.0069713513846763e-16,2.280656201608961,Near Colorless,0.1961445768965571,0.7397032816786945,0.1732142405064901,3.2656856893301054,140.23794647779462,,2.97532941246669,0.0480005536949711,123.74512951291284,Well,22.64748888537373,55.95580690743471,February,26.0,8.0,0
218,7.128514890786075,0.0001403363953768,6.8637909696650565,119.51995681152812,4.7668988995264434e-222,1.168606266669018,Colorless,0.0046741030233886,0.9778959468692184,0.5986798948943768,1.9505463015417368,48.24410200588159,358.1978717345372,3.456819899865168,1.0940663049186351e-13,436.47558648806233,Spring,9.765318273601704,80.0230612667615,August,25.0,12.0,0
219,7.710000996920256,0.0725426797870751,4.411246891603195,97.5842945599012,1.1108460959357715e-175,3.092899260373917,Colorless,0.4162939410729641,1.0316464179101767,0.1828586015796232,1.601771565527913,92.04753163468638,787.2954806284754,3.906724867946788,4.503613685847803e-11,462.7823004876339,Ground,6.810493872370114,67.52693174122345,September,26.0,4.0,0
220,8.07617062435811,0.0012074060261986,9.539320391305294,180.98760650371253,7.373917208198735e-71,0.0449721280830257,Colorless,0.0858449867758492,0.949118383034524,0.4202027428368514,2.5970104490080987,108.94108174152308,401.7010337078684,3.349534663149317,0.0001432092059507,341.0950277986336,Spring,33.13014912872449,61.5426030994778,June,12.0,15.0,0
221,8.498408023440733,2.477249055498575e-07,9.38804207358225,177.136516712307,1.386685968088415e-211,3.612043004579821,Light Yellow,0.1790240908229928,0.9182512895268,0.2166870147525039,0.2508699198956107,152.67624044100037,446.7677316202112,2.7406200471331874,8.093457454027572e-08,120.49049292767393,Aquifer,9.679755014319849,13.362494310946545,May,,8.0,0
222,7.472356228307265,1.1621934502061726e-07,5.077826974744853,129.03063536589505,7.19356850590073e-33,0.7544176719397676,Light Yellow,0.2412426670245144,0.993153577097254,0.2830609993629161,3.482964641735442,234.3667397073229,305.1333401948454,2.4247103916441364,0.6474187706867348,220.97534336529583,Ground,26.614091353157598,59.83551063150685,March,13.0,14.0,0
223,7.156718504452462,7.134451661577025e-07,7.369451707782753,198.982083498262,2.494681747231228e-15,0.716755602132912,Colorless,0.1628191546940877,1.0591254442333018,0.417764927874577,1.6186398081043412,161.64801008095694,436.40497709561936,3.659701670780316,0.0014799754794539,437.0412477225348,Lake,14.263211227077802,73.84506902678126,May,8.0,22.0,0
224,7.054944414095482,0.1544450790662252,3.441339180358659,147.07377641460783,4.473153868831381e-21,1.9859374637895135,Near Colorless,9.64829490988226e-06,1.1360345330297643,0.1234249650527126,3.1160394891010386,174.48556299321024,503.7101743992401,3.886867321881745,0.0394990148901534,289.94691988809467,Ground,21.814333702145998,25.94550230014197,March,24.0,16.0,0
225,7.570896503441584,0.012018881426822,6.555165957678413,139.68425137070935,3.928575779439798e-43,1.592678635275847,Colorless,0.9398127953587418,0.5238842557343627,0.540291845219373,0.4365686068139343,134.5661373341619,531.9670044440169,2.9870887612056007,0.0333608541665887,299.4827749392071,Aquifer,20.13354028208164,64.42722779986802,February,6.0,21.0,0
226,,2.6746174958297708e-05,8.728115137628816,102.18452411448878,8.183398247507456e-100,0.0509170234997432,Near Colorless,0.1794722554127,0.2693200629610982,0.2988322050590652,2.519886864780565,85.45069040160637,626.4288335530882,3.3461350436906763,2.823735677615544e-07,20.116356354504425,Spring,10.895667246112874,85.12355875383959,May,19.0,20.0,0
227,6.828374479023502,0.0003793960069253,3.0720424698612683,187.01073756815327,5.288814380243188e-05,0.5332506951605785,Near Colorless,0.7389520158040015,0.4810639432301775,0.3741208587973152,1.129031874640343,,488.32356226540446,2.8549497734543823,0.0010753465643983,325.6255893230256,Spring,15.590714023143292,46.61510638373886,August,1.0,17.0,0
228,7.9433233996556,0.1490048135035409,5.47855947116833,199.059777854858,3.275538482537369e-243,1.69482064187646,Faint Yellow,0.6436806044717156,0.5205767993752424,0.1267425109311209,1.549537789511752,175.71503286142843,247.90000691003956,2.609845154378428,0.0013602434720099,155.86745157961008,Reservoir,13.543336651879772,61.77065681555642,March,20.0,7.0,0
229,7.176081844611921,3.2731282021206245e-08,2.878146782369186,96.19860598936462,7.180965593363254e-130,1.367884046900042,Near Colorless,0.5256060866048782,1.2504137672177231,0.0634424149328367,1.7527420225472308,85.83223888559482,403.3058662264784,2.7918508157065483,3.093315139590785e-11,409.3587747231093,Lake,12.076497829079589,96.0982018287752,November,5.0,11.0,0
230,8.032295120228566,5.2510921069262e-07,5.431160502224406,235.5941555440876,0.0,1.7269232417695357,Near Colorless,1.1643745754275914e-06,0.927731118625135,0.375160115255068,3.0241515150272917,61.51915996641146,,2.8485941101279253,0.0038398277612296,416.825634074672,Aquifer,13.223077262446596,36.73706558356099,March,9.0,14.0,0
231,8.038446519643205,5.064488805902709e-05,2.667326595090543,129.60075874530455,4.027587607013501e-25,1.138932049535779,Faint Yellow,0.0576902842128566,0.4169718923590256,0.0067653438729093,1.916313051199121,187.7831953599658,380.8745084113153,3.3936416740815853,0.0001042453110665,427.474793444145,River,22.442062773002192,77.37922774954582,August,8.0,15.0,0
232,7.381198216888642,0.0759317440518294,6.09163923967891,166.4145336328217,6.271332261395835e-69,0.126821804747583,Faint Yellow,0.0045130315253033,1.9952720124810603,0.0060362567374403,0.8274956340818216,99.26816039109542,610.974999602532,3.5146428475990006,3.750501116390786e-07,178.33636678264267,Well,23.817742841693292,32.47090432026708,September,8.0,10.0,0
233,7.769863540123085,9.108450523529926e-11,1.826756677579332,184.4198479361968,1.7189295566813786e-36,0.4543120218344467,Colorless,0.6671228022346963,0.0335613503285067,0.3561601206608123,2.352537092153314,212.90756436504083,500.4997368331852,2.482663018449256,0.0238204756763773,63.52431727244675,Well,5.379060453442507,47.22396205673348,January,21.0,13.0,0
234,7.431611453266861,0.2401229368610907,4.841903458353091,127.73834270688484,7.375962725364995e-299,0.4840300621357267,Colorless,0.0143391478771799,1.7252918139031932,0.3297744572270973,1.590214497811412,195.29859623172376,626.7107825838309,4.011474541212431,6.36225453055574e-13,478.50493359142297,Lake,26.911125352371457,60.88459175592168,January,6.0,,0
235,6.821523223536402,6.917973310429206e-05,6.892702282158371,177.04414094134603,8.342483304581768e-52,0.0198199652385779,Colorless,0.1721099693627248,1.9386795241419452,0.3372890291531946,1.4507062519026268,125.62761437453275,465.9439656391537,4.047403730668277,0.0328180120685045,230.57665791314017,Stream,20.48722235951916,56.63486748604431,December,29.0,12.0,0
236,6.960698490777853,0.0001903502320659,5.557836315412247,209.18597116783704,3.507653911533351e-194,0.3804541888183811,Colorless,0.1331059028834278,0.0800081655310542,0.2756813457618811,0.3777250158398867,51.98688515209753,254.2470775110876,3.9489441358409407,0.0007674934797197,162.48716371880542,Lake,4.466483980726957,35.42036527629469,November,16.0,12.0,0
237,7.221279418257546,4.291421441220001e-05,5.105283912487415,145.11155320320657,1.633923224396126e-44,3.090204414878584,Near Colorless,0.9895953334319956,1.5628289314115065,0.4484882287310329,2.029138733614234,149.16088548754496,333.50076084039785,3.0586969088805613,1.3500820785169128e-07,2.6406467632060724,Aquifer,17.911714235716428,36.82921272088267,December,4.0,9.0,0
238,7.875844264793959,0.0035283725629796,3.971052788541564,108.32881935369076,8.452915003870335e-218,0.6258345881612539,Faint Yellow,0.2129876706078845,0.1529652991554938,,1.9624061592252555,80.94842210278989,453.9996654316354,3.207948680082688,1.9068096763858917e-05,407.8287018009084,Reservoir,21.775587359562028,53.08402435080093,June,18.0,10.0,0
239,6.602145997511644,0.0110141502134674,2.646122014926562,171.70105644330403,4.0269392130509564e-75,2.227344263974664,Near Colorless,0.3778210165827912,0.2882645970768414,1.409473429043748,3.749307760085619,133.83078465515092,323.23257660568817,4.035524674637261,0.0458247452061603,387.51199982455273,River,14.100336436993826,48.56018377116346,May,6.0,9.0,0
240,7.466436548362242,3.472769681514132e-05,2.7226969517683264,204.2597688585953,8.85362683252519e-26,1.3086601258145552,Near Colorless,0.9704342372570806,0.6591464083085087,0.4599150034081506,2.028824652320868,102.09213467720316,288.3118603124108,3.0420835073682824,8.516355797851247e-08,314.15479776308456,Spring,22.68981187673086,81.80758515437725,August,25.0,6.0,0
241,6.697595319633995,0.0093103658299941,5.884499899862799,111.07102996237036,1.6239640223224727e-11,0.7290929219528716,Faint Yellow,0.024076760912044,0.1672106073376985,0.8692605413105516,1.9598850018125624,233.14999044171975,284.26721829797174,3.776065009545268,0.0133296256079039,257.5714794312272,Well,13.08245345763189,70.49584715586741,August,4.0,9.0,0
242,7.422040928320795,0.0777135200816265,5.089753337613362,105.189459022706,0.0,0.1781386390039084,Faint Yellow,0.0498858582445256,0.4201996024727518,0.1128834819433882,,41.786369771873694,372.7108473905954,3.1906413901649584,0.0099211380080927,148.33378935757906,Reservoir,10.990229380947234,87.30857268091839,January,12.0,14.0,0
243,8.194093746177623,0.0836219491713811,4.192248040911411,189.6009637054758,1.281133072471087e-43,1.7477933131291352,Colorless,0.012164753343846,0.9261747848383026,0.402627847639854,1.353895611688594,128.24407206643735,448.9263463993165,2.194233799608704,5.065330015772578e-10,206.34802491357812,Reservoir,14.322832845939322,60.65896509051891,September,8.0,18.0,0
244,7.953782056053841,0.0143349543052862,4.144292789108379,97.1020347093396,1.297743373864564e-148,0.4890566205412888,Faint Yellow,0.4904253000360049,0.4616300635023098,0.2007426681284006,0.165150454774837,70.12361663309885,270.6559994862954,3.6872700034176975,0.0209296327492987,177.11889688543295,Ground,30.92861205996501,97.67799108240855,December,23.0,17.0,0
245,7.105498182651971,0.0027048344521876,6.588186351562825,213.22273005791237,2.71822441287606e-63,1.8757319615614505,Light Yellow,0.0145849406021857,1.6857805746357746,1.7791092248778737,2.1536672536671007,141.89289045180388,386.1484956219845,3.7256467788793337,0.0254804687634438,99.4414937414247,Spring,10.488562536950752,79.8268042033385,June,12.0,22.0,0
246,6.787222313250162,0.0973571607717356,8.370809292737365,104.38483470828584,1.5935669987515677e-12,2.002790645088981,Near Colorless,0.0294012805029496,0.402634149574105,0.3847510425287869,2.20453314644074,149.99761816034552,459.549196130553,4.057389722081916,0.0315657562676147,324.5592152161727,Stream,44.59912562506926,52.525377249002325,September,6.0,10.0,0
247,8.293145404705323,0.0103412942819008,9.384313979977437,190.62894827793107,2.773538638583076e-60,0.9558897307080844,Colorless,0.4586901140552814,0.2436980551251491,0.5858145635398297,0.0560145788731143,127.02294656476218,730.7194412849117,2.8266425016006704,0.0001527790764916,368.9934852322544,Lake,22.66281677763803,45.33391528533075,October,8.0,9.0,0
248,8.320098016088455,0.0283322155689113,2.6678890397356465,128.15397474302682,1.925066819393864e-35,2.343921870017166,Colorless,0.6867378205257616,1.793404560207846,0.0238476423872027,2.589436702718733,97.144819965153,658.5092623030228,4.067840414820502,1.662533086322381e-07,19.665346283358826,Stream,24.650079308525957,47.20888572360775,April,23.0,12.0,0
249,7.131154439287419,0.0001130755073162,7.885434742901156,213.7122473138524,1.081818369685774e-08,0.3194384842383116,Light Yellow,0.6281262207055422,1.0159516914007511,0.0586807597276464,0.2965134610018369,95.1922060691992,896.4283701117871,3.31716638950148,7.293627472419173e-06,303.2762991682508,Stream,13.38669155602542,44.478627577134645,April,16.0,10.0,0
250,8.194908965793713,0.1164868150326608,4.695976206673265,63.01054905810851,1.193180511143236e-50,0.9792705969147384,Colorless,0.0291210652401434,0.1487642335740799,0.3464735378564973,3.101466838663752,163.96924912892823,275.8820730900265,3.0867938783801616,2.8597323594883514e-06,44.43663716275065,River,23.863968187051466,0.028640434765002,January,1.0,0.0,0
251,7.189733720975144,0.0401950256587469,4.843889598502566,117.41508663568897,3.3707027201568213e-122,0.4344791274576771,Near Colorless,0.085820970550458,1.7153064708651122,0.440250334304528,1.2547207675145686,51.33587005305797,335.20406563831745,3.828384669663172,0.0488944028628071,479.50243218595006,Well,22.743079707018296,62.11248488876112,August,3.0,16.0,0
252,7.613717744117408,9.014307512504494e-09,6.822614536017463,208.92427427310497,3.8324624747928745e-05,4.57881592305001,Colorless,0.0298345052888686,1.884543784511496,0.2838364794224123,0.1634582490771722,137.1216014536625,447.3983733813089,2.083456981141377,0.0011274037704675,492.23824415346246,Spring,13.950701083716831,44.45726271623664,September,20.0,12.0,0
253,7.230893128119558,1.823965755331704e-05,5.7631658000517385,112.53328343253844,1.0794745786748378e-59,1.993428283707736,Colorless,0.0377183643302103,0.2820358794295086,0.0734863782266191,2.5080102397739568,73.51322972624601,370.7144620005456,4.164882852939958,6.390387820683694e-08,179.76719130998998,Ground,27.1711109493639,45.777107026481865,January,5.0,10.0,0
254,8.510801988448172,9.161012744297907e-05,5.920902063840226,304.4845890528349,3.604925998676303e-07,1.6357609792078356,Yellow,3.739693000427154,0.5592950957345815,0.8805873734955192,3.965759995962726,62.38685835081124,580.4796605722115,3.8406400398955127,1.9974196833858923e-09,346.84996043886025,Reservoir,12.809676261751862,61.2456139219859,August,,9.0,0
255,7.130876066895884,2.5186687406160387e-05,3.703026492604076,143.05530814432356,1.0879657191053342e-74,0.275032313752963,Light Yellow,0.2265705178234625,0.6721014275404606,0.3106844006428129,1.6690872880451215,81.08092397403229,580.4106944095219,2.6761022161882235,0.0005008831515792,138.27127147824245,Aquifer,32.1402812100545,45.49952022936109,March,23.0,14.0,0
256,6.641046954203934,0.0156923026084168,3.86515674957196,145.54154615639047,6.368663585083466e-42,0.552859388130737,Faint Yellow,0.0019080942201651,0.5320614453312216,0.0272024362706245,0.2501639057204311,164.4935090759244,256.9516945330918,3.614083741980772,9.648504739431774e-07,482.7606125757397,Ground,12.308546887404376,66.34589933403944,January,17.0,23.0,0
257,7.187378636711655,0.0039625808306472,7.478868451270181,169.86093687784847,2.695799053258174e-43,4.036311123183429,Faint Yellow,0.7136577129247907,0.9980676366030228,0.0825913926529481,2.756803548090823,170.69110825793442,323.24240518546173,2.3284357755233764,0.0015855888969067,285.0636626709062,Aquifer,42.41982247376503,54.387544989726656,August,17.0,13.0,0
258,7.803469651417542,0.0044705730888026,3.896398224470837,136.1458654800957,5.419066991868049e-38,0.8290182511045829,Near Colorless,0.1642838697409775,0.7674932157033676,0.4484958261757717,0.5615374221891319,95.25658056623632,171.78910772545132,1.6966593226913391,0.0005378994803631,479.8160177032032,Stream,19.06263046256596,75.74624174141076,May,18.0,11.0,0
259,7.135413102510711,0.0080319415284546,7.014206223963011,91.85998826320024,1.2721422840686229e-146,4.396272552773809,Colorless,0.0070516213448924,0.6165361921338607,0.1628458997261265,0.9387508254962124,235.11161811236445,,2.331078814907931,0.0049389227927054,440.8050471762117,Aquifer,16.761586658826044,44.15129706553458,November,19.0,9.0,0
260,7.930876707001342,0.0510478958856574,8.512625875547867,94.59194684684,8.759875033410008e-37,0.1034432058383937,Colorless,0.2010343422186744,0.5376154155695578,0.3257041178914177,2.955912840354643,68.89294435618586,728.7955783002784,3.227026140667354,7.415855845054561e-06,212.3706797741336,Aquifer,6.003612976421274,24.705764988140977,November,5.0,7.0,0
261,8.204816134157369,0.0268566249917532,5.196216851938909,197.03968433359864,2.3149391580185946e-93,1.15586983469793,Yellow,1.357445631565051,1.5255704050248329,0.1337487464168436,2.342247458028481,147.9520624759442,406.48405139463625,3.867530027745743,0.1326599990870538,313.13208210312325,Aquifer,20.703784357775344,80.81015749747796,April,8.0,16.0,0
262,7.043267120483335,0.0150135382365388,7.207316557504809,228.03088651857652,3.501717648799807e-83,2.4895652491861635,Near Colorless,0.4137204315232825,0.7444951012263844,0.3101223264822905,1.5337854865059566,131.11495868605462,269.1654781428678,4.06175404275003,0.0019853429751071,438.6637048023184,River,14.04913789442762,66.56661003053848,December,30.0,3.0,0
263,7.130753328372733,0.0053545082041693,5.677282738162025,219.05447268179543,4.558484751829356e-159,,Faint Yellow,0.6496561321909153,0.6112147438596393,0.1127342521326019,1.089478081816506,110.39134248205588,348.9794884190292,2.8679981274914867,1.9376679647025512e-20,477.8103151446487,River,20.35448252283511,72.8922241860132,February,2.0,20.0,0
264,7.358104990647978,0.0476617509993441,4.15783055568387,159.2111396226462,8.674538151093485e-116,4.421075403895697,Colorless,0.0998425578497768,0.5546930252399861,0.063722773448709,1.9583503058028933,87.35080154737499,946.7933743517432,2.678692143853145,0.0037403123861482,295.03352113232654,Aquifer,9.2688769386923,63.0991150265969,August,9.0,10.0,0
265,7.592474885367842,4.9906914163272473e-08,2.15158665890694,175.0165352427208,3.7955702751216944e-09,0.1668380594083193,Near Colorless,0.0269814381438433,0.2500839706003822,0.3666766096454856,0.0242887827458315,249.0806036949309,325.9984998371108,3.306513183442989,3.533150667727367e-05,144.74869372551163,Ground,9.445246548619762,91.25131034237268,August,14.0,4.0,0
266,6.56213975760512,0.0401334212485993,8.019404970537476,88.62389848445457,1.1710754031193628e-17,0.2644874580751093,Colorless,0.1662254403651015,0.5547253107981182,,2.7032487697720597,95.07127298771783,242.64454832492245,3.541365020762971,0.0015760186395058,129.7642613390044,River,29.616685555955897,37.56176052423456,October,13.0,5.0,0
267,8.196074708324979,0.0067442412822908,2.68463833327716,212.20460578639796,1.1706815026528193e-08,0.6298478863902163,Near Colorless,0.3136539463592752,1.1247639082828258,0.5172050864782738,2.6496719457904225,75.1375902577654,192.22926002619573,1.7563222152731193,0.0294913159531284,408.34816002975225,Aquifer,14.552610209575796,35.149002007271065,November,4.0,10.0,0
268,8.264135832625003,0.0454859648097041,4.024803667432928,137.7035395747949,1.709981142246059e-26,0.5668904229858122,Colorless,0.0158469276748262,1.034098793404748,1.0314200280562358,0.4874450635787724,89.55066781874982,575.5767084980589,2.8583174728964056,3.700579869235874e-05,9.65370123943432,Aquifer,14.44971154332828,82.6712642909273,January,9.0,5.0,0
269,8.487607889194809,5.7638944838484415e-05,2.8595603856259206,161.12874255794648,1.8005739437336503e-83,2.643093565175685,Near Colorless,0.0509071427478524,0.6331402513284841,,2.383561369222712,43.17965406003714,580.3356831748115,3.627365732999521,9.790142539091058e-06,428.5816852178389,Reservoir,13.697917593840492,29.726821540367744,August,10.0,0.0,0
270,6.7545124577356965,1.7679808528424102e-10,3.241095143088472,146.47741598545232,1.4037521103809675e-169,1.2534672607695012,Faint Yellow,0.0721801604671884,0.56503938339108,0.7603169232567888,3.0314935277356883,201.2988451701597,940.93829998104,1.7893380137547996,0.0005671608714384,88.25122115527194,,8.861627194190463,33.24669732745653,March,19.0,8.0,0
271,7.101591341371834,3.111253568404043e-05,3.907221216503505,90.89596633511545,2.8231211572005815e-72,2.436502857038751,Near Colorless,0.0527058881359159,0.2884537744034383,0.6885257442802684,1.9754317767204927,134.54250302975146,330.90129314670565,2.84508088080829,4.983975597456664e-11,393.4661965899596,Reservoir,16.30973800573811,22.445758924492218,April,20.0,4.0,0
